OrderID,Date,Salesperson,Region,Product,Qty,Price,Discount,Revenue,Returns,Profit
1324,2024-11-12,Kwame,South,Headset,7,25,0.15,148.75,0,38.14532905091634
1325,2024-10-30,Priya,North,Keyboard,7,45,0.0,315.0,0,85.04839522874224
1326,2024-05-26,Lucy,West,Tablet,1,45,0.1,40.5,0,6.772310900812523
1327,2024-01-04,John,East,Headset,2,120,0.2,192.0,0,62.39849749541019
1328,2024-02-04,John,North,Headset,6,250,0.2,1200.0,10,498.3636340696636
1329,2024-07-10,Kwame,South,Monitor,6,800,0.05,4560.0,20,891.5843049197757
1330,2024-02-18,James,West,Monitor,4,25,0.2,80.0,20,26.347392321636338
1331,2024-01-17,Amara,North,Laptop,6,250,0.2,1200.0,0,419.30611376790466
1332,2024-06-20,John,East,Keyboard,7,800,0.2,4480.0,50,1235.5858104835238
1333,2024-08-07,Kwame,North,Monitor,6,800,0.1,4320.0,0,1556.622473224094
1334,2024-06-06,Kwame,East,Laptop,3,120,0.2,288.0,10,78.68720535762344
1335,2024-02-15,Priya,South,Monitor,3,800,0.2,1920.0,0,578.6710778750025
1336,2024-01-06,Lucy,West,Keyboard,3,800,0.2,1920.0,20,292.2353536633499
1337,2024-04-08,James,West,Headset,6,25,0.0,150.0,0,53.627405136061
1338,2024-08-20,Amara,West,Phone,4,25,0.1,90.0,10,31.356252331507562
1339,2024-02-06,Chen,South,Keyboard,5,450,0.05,2137.5,50,345.24956258551845
1340,2024-10-06,Zara,East,Tablet,5,250,0.0,1250.0,0,325.59379027317493
1341,2024-12-14,Lucy,South,Monitor,2,75,0.15,127.5,0,56.57296791028129
1342,2024-10-28,Lucy,West,Monitor,5,45,0.1,202.5,0,55.934746176043475
1343,2024-06-29,Priya,South,Headset,5,75,0.1,337.5,0,101.44697226959899
1344,2024-04-04,Chen,South,Tablet,3,250,0.15,637.5,20,269.6491427480462
1345,2024-04-08,John,South,Headset,3,45,0.15,114.75,0,41.90424007667867
1346,2024-07-06,John,East,Tablet,6,75,0.15,382.5,100,124.16754754650466
1347,2024-04-25,Priya,North,Phone,2,450,0.05,855.0,0,332.8869007639851
1348,2024-07-09,Kwame,North,Monitor,1,45,0.2,36.0,0,14.735155677724514
1349,2024-09-09,John,South,Monitor,7,25,0.1,157.5,50,45.21296138958587
1350,2024-06-09,James,North,Phone,2,75,0.2,120.0,0,35.10390113754608
1351,2024-09-12,Amara,North,Laptop,2,45,0.2,72.0,0,19.13870021007965
1352,2024-11-18,Lucy,South,Headset,4,450,0.15,1530.0,0,673.2181182684735
1353,2024-05-07,Lucy,South,Phone,6,800,0.05,4560.0,0,1637.7234358691994
1354,2024-01-18,James,West,Headset,4,45,0.0,180.0,0,31.494045575235905
1355,2024-10-07,Chen,North,Keyboard,2,45,0.05,85.5,0,34.95991433797892
1356,2024-08-10,John,East,Monitor,2,450,0.2,720.0,0,211.80094722063393
1357,2024-02-23,Lucy,South,Headset,2,800,0.05,1520.0,10,259.3517813286543
1358,2024-02-27,Zara,West,Tablet,5,75,0.15,318.75,100,100.37921252499163
1359,2024-11-18,Chen,East,Headset,7,120,0.0,840.0,0,231.12539830187694
1360,2024-12-25,Amara,North,Keyboard,7,75,0.15,446.25,0,184.4462015759839
1361,2024-06-22,Amara,West,Monitor,4,800,0.0,3200.0,0,675.834819465012
1362,2024-10-06,Lucy,South,Phone,2,250,0.2,400.0,20,159.17575313906195
1363,2024-04-23,Priya,East,Keyboard,7,450,0.0,3150.0,20,999.515813170253
1364,2024-10-14,Chen,South,Monitor,3,75,0.0,225.0,50,37.43619546690916
1365,2024-12-07,Lucy,North,Headset,7,45,0.0,315.0,20,139.0893809752583
1366,2024-05-30,Priya,East,Laptop,6,450,0.05,2565.0,0,779.2074303374123
1367,2024-05-06,Lucy,North,Laptop,6,25,0.05,142.5,50,33.809985518400154
1368,2024-06-03,Zara,North,Tablet,7,800,0.2,4480.0,0,1302.8827956335629
1369,2024-09-29,Chen,West,Monitor,3,75,0.0,225.0,0,91.65540038743052
1370,2024-04-13,Kwame,South,Laptop,6,450,0.1,2430.0,100,586.7743776767113
1371,2024-10-25,Amara,East,Phone,5,75,0.2,300.0,100,62.340875683803034
1372,2024-09-02,Lucy,North,Monitor,7,450,0.0,3150.0,0,594.4723283496829
1373,2024-06-24,Zara,North,Phone,5,45,0.0,225.0,0,53.855509391339254
1374,2024-02-08,Priya,East,Phone,7,25,0.05,166.25,50,63.84239834112218
1375,2024-06-18,Priya,North,Laptop,1,25,0.2,20.0,0,5.82975819117157
1376,2024-09-03,Amara,West,Monitor,1,250,0.0,250.0,10,54.5611202770155
1377,2024-01-26,James,West,Headset,1,450,0.0,450.0,0,89.93497494731614
1378,2024-12-20,Lucy,West,Keyboard,6,75,0.2,360.0,10,89.93478346312095
1379,2024-11-01,Chen,West,Laptop,5,25,0.1,112.5,10,48.59744758489267
1380,2024-01-13,John,North,Laptop,5,800,0.2,3200.0,20,809.3056440864235
1381,2024-11-11,Priya,East,Headset,5,25,0.2,100.0,0,44.64372227863906
1382,2024-11-08,Chen,East,Monitor,3,120,0.1,324.0,100,95.76440030039261
1383,2024-02-05,Chen,East,Monitor,5,120,0.2,480.0,100,97.79960423378174
1384,2024-06-21,Kwame,East,Phone,3,25,0.0,75.0,10,31.30065206535396
1385,2024-01-20,Chen,South,Headset,1,450,0.2,360.0,100,103.7183802985613
1386,2024-11-16,Chen,East,Headset,1,250,0.1,225.0,0,81.6528156865554
1387,2024-09-20,Kwame,South,Monitor,6,25,0.15,127.5,20,56.75196805775006
1388,2024-05-21,Priya,South,Phone,7,45,0.2,252.0,0,41.593256484190036
1389,2024-05-22,Chen,West,Laptop,1,75,0.05,71.25,0,12.754346215459249
1390,2024-04-01,James,South,Tablet,7,250,0.0,1750.0,10,640.739789267947
1391,2024-12-19,James,North,Keyboard,7,45,0.0,315.0,0,73.8824628114221
1392,2024-11-17,Zara,South,Laptop,6,250,0.05,1425.0,100,292.53884719616735
1393,2024-10-14,Kwame,West,Monitor,2,45,0.05,85.5,0,13.83463221737606
1394,2024-08-02,Zara,South,Keyboard,2,75,0.2,120.0,0,18.786481631503264
1395,2024-12-07,Kwame,North,Tablet,4,75,0.05,285.0,10,108.96851906674213
1396,2024-02-20,Lucy,North,Tablet,6,120,0.15,612.0,20,116.48197726504938
1397,2024-06-01,Lucy,North,Phone,4,450,0.1,1620.0,100,470.3122193619793
1398,2024-07-04,Chen,West,Keyboard,4,45,0.05,171.0,20,56.73250661870748
1399,2024-03-03,John,West,Phone,2,120,0.05,228.0,10,63.49926315890908
1400,2024-07-08,Lucy,East,Laptop,6,45,0.15,229.5,100,36.291293013349645
1401,2024-05-04,John,West,Headset,2,120,0.0,240.0,0,92.41210818632945
1402,2024-05-29,Lucy,North,Headset,4,75,0.0,300.0,100,45.94619020874881
1403,2024-11-09,Amara,North,Headset,6,250,0.2,1200.0,0,454.28036197589427
1404,2024-02-27,Lucy,West,Keyboard,4,800,0.15,2720.0,20,1136.9364669311083
1405,2024-12-07,Zara,South,Headset,5,120,0.1,540.0,20,151.12006721126193
1406,2024-10-31,Priya,West,Laptop,7,45,0.1,283.5,10,88.07288733696775
1407,2024-06-28,Chen,West,Phone,6,45,0.15,229.5,0,67.26530658172545
1408,2024-06-18,Zara,North,Keyboard,6,800,0.1,4320.0,20,1152.4143697359766
1409,2024-11-21,Priya,East,Phone,7,450,0.0,3150.0,0,1311.1161859249905
1410,2024-09-27,James,North,Keyboard,4,75,0.1,270.0,20,112.90861436426923
1411,2024-02-23,Zara,East,Phone,5,45,0.1,202.5,100,50.775844151973224
1412,2024-04-10,James,North,Tablet,3,25,0.15,63.75,0,21.325709045531102
1413,2024-09-20,John,West,Phone,7,250,0.15,1487.5,0,636.7574996075919
1414,2024-02-22,John,North,Headset,2,120,0.1,216.0,100,94.74139073139959
1415,2024-02-29,Amara,North,Tablet,4,450,0.05,1710.0,50,517.5959877365104
1416,2024-04-17,Lucy,North,Phone,7,800,0.15,4760.0,0,1360.6338219460188
1417,2024-01-05,Zara,West,Keyboard,7,250,0.2,1400.0,50,327.05161268998086
1418,2024-04-12,James,West,Keyboard,6,75,0.2,360.0,20,157.5581623045643
1419,2024-07-14,Priya,West,Keyboard,2,450,0.0,900.0,0,173.5598622076742
1420,2024-09-18,John,West,Monitor,2,120,0.1,216.0,0,69.97295652789258
1421,2024-12-30,Lucy,East,Laptop,2,120,0.05,228.0,20,53.526438298274904
1422,2024-12-15,John,East,Keyboard,7,800,0.0,5600.0,20,1308.7339277842984
1423,2024-02-16,Priya,South,Tablet,3,25,0.1,67.5,0,18.325613894367816
1424,2024-12-20,Lucy,West,Keyboard,1,800,0.15,680.0,20,305.7537589063935
1425,2024-11-06,Lucy,East,Monitor,4,75,0.2,240.0,10,39.95757409246719
1426,2024-11-03,James,North,Headset,1,450,0.05,427.5,20,138.3229881846029
1427,2024-05-23,James,West,Tablet,7,450,0.2,2520.0,10,440.42455147466956
1428,2024-09-25,Zara,South,Monitor,1,45,0.15,38.25,20,7.510626524141205
1429,2024-05-03,Zara,South,Headset,7,25,0.1,157.5,0,44.39434899876946
1430,2024-04-15,Kwame,South,Tablet,1,25,0.15,21.25,10,6.441683337333564
1431,2024-06-06,Chen,North,Phone,2,450,0.15,765.0,0,174.14285771965825
1432,2024-05-26,Kwame,East,Laptop,5,450,0.2,1800.0,10,440.8868506721847
1433,2024-05-24,Amara,North,Laptop,2,250,0.05,475.0,100,83.64280038647046
1434,2024-04-29,John,West,Monitor,2,250,0.15,425.0,0,102.41052244014195
1435,2024-11-14,Zara,South,Headset,6,250,0.2,1200.0,50,527.9610381769959
1436,2024-10-01,James,North,Laptop,6,25,0.05,142.5,10,61.76124056649859
1437,2024-04-01,Priya,North,Headset,1,45,0.1,40.5,100,10.143771225164368
1438,2024-02-27,James,East,Headset,7,120,0.1,756.0,100,242.86967274802316
1439,2024-12-11,John,East,Monitor,2,250,0.0,500.0,100,211.43930866664167
1440,2024-08-16,Kwame,South,Monitor,1,45,0.2,36.0,20,5.466785284521684
1441,2024-04-26,James,North,Monitor,6,800,0.05,4560.0,100,1793.0151242218258
1442,2024-11-13,Chen,North,Laptop,5,75,0.15,318.75,20,138.5003384854404
1443,2024-10-05,Amara,East,Monitor,4,250,0.1,900.0,50,159.65794827006042
1444,2024-05-06,John,North,Laptop,1,800,0.05,760.0,0,150.810072415506
1445,2024-05-08,Kwame,North,Monitor,5,120,0.2,480.0,0,210.3474675990752
1446,2024-02-27,Chen,North,Keyboard,4,75,0.0,300.0,20,93.37861292763118
1447,2024-05-01,Priya,East,Headset,3,75,0.1,202.5,100,31.237445544157215
1448,2024-01-01,Kwame,South,Monitor,1,120,0.05,114.0,100,25.9110143577127
1449,2024-08-26,Lucy,West,Tablet,1,250,0.05,237.5,0,67.68348679165626
1450,2024-10-16,Chen,South,Headset,3,25,0.05,71.25,100,25.49842797315441
1451,2024-04-05,Chen,West,Headset,3,120,0.2,288.0,0,106.5450566710195
1452,2024-05-05,Amara,North,Monitor,1,120,0.2,96.0,10,43.068139572253145
1453,2024-04-27,John,South,Phone,3,120,0.2,288.0,10,68.04096762675678
1454,2024-02-17,Priya,West,Monitor,2,75,0.15,127.5,100,39.71191889646918
1455,2024-03-29,Amara,East,Headset,4,45,0.05,171.0,0,53.00949800519774
1456,2024-08-24,Kwame,East,Tablet,4,800,0.1,2880.0,20,782.4775041624132
1457,2024-09-28,Amara,South,Headset,4,25,0.2,80.0,0,16.059885452218086
1458,2024-07-07,Chen,South,Tablet,2,250,0.2,400.0,0,177.29478758206113
1459,2024-07-10,John,North,Laptop,7,250,0.05,1662.5,20,674.9669468499598
1460,2024-03-09,Zara,South,Keyboard,3,800,0.2,1920.0,0,575.0398242974807
1461,2024-10-04,Amara,North,Headset,5,45,0.15,191.25,100,63.298706126496214
1462,2024-12-14,Lucy,North,Monitor,3,120,0.15,306.0,10,66.762564716777
1463,2024-09-03,Amara,East,Laptop,1,25,0.2,20.0,0,6.262722422350482
1464,2024-03-16,Kwame,East,Keyboard,6,250,0.05,1425.0,100,510.84973190943094
1465,2024-06-02,Kwame,West,Monitor,4,800,0.05,3040.0,50,925.832329888569
1466,2024-05-23,Priya,East,Phone,3,450,0.05,1282.5,0,573.3872193825562
1467,2024-03-26,Kwame,East,Monitor,5,800,0.0,4000.0,0,1333.6099874972715
1468,2024-07-03,James,South,Tablet,1,250,0.2,200.0,0,52.25842275553014
1469,2024-10-11,John,East,Tablet,2,120,0.05,228.0,0,87.01519868892333
1470,2024-08-07,John,West,Phone,7,450,0.15,2677.5,0,538.5490124279539
1471,2024-03-09,Zara,South,Laptop,2,45,0.1,81.0,50,21.49373427306228
1472,2024-02-16,Zara,West,Keyboard,5,25,0.1,112.5,10,28.584864575243518
1473,2024-04-03,John,East,Monitor,1,45,0.05,42.75,20,11.950425994757243
1474,2024-08-25,Lucy,West,Tablet,4,45,0.1,162.0,0,62.29449954013611
1475,2024-07-22,Zara,South,Laptop,3,800,0.1,2160.0,50,637.744124841888
1476,2024-08-05,Priya,North,Phone,1,25,0.0,25.0,0,9.70510837699472
1477,2024-12-06,Kwame,West,Headset,7,25,0.15,148.75,10,48.03831730261652
1478,2024-02-08,John,West,Tablet,2,250,0.15,425.0,0,107.36385291883832
1479,2024-04-09,Chen,South,Phone,7,250,0.0,1750.0,50,687.738840433823
1480,2024-10-15,Zara,South,Monitor,7,25,0.0,175.0,100,38.760207704037306
1481,2024-09-10,John,West,Keyboard,5,450,0.1,2025.0,50,440.06266022837576
1482,2024-08-09,James,East,Tablet,5,75,0.2,300.0,0,90.4052631649352
1483,2024-12-22,Amara,West,Tablet,3,250,0.1,675.0,10,154.07197230732302
1484,2024-01-23,Kwame,South,Monitor,5,75,0.0,375.0,100,57.27229143201183
1485,2024-09-06,John,North,Headset,5,800,0.15,3400.0,0,1171.2634778447778
1486,2024-01-10,Amara,North,Laptop,1,450,0.1,405.0,10,122.84789930889639
1487,2024-09-02,Zara,East,Keyboard,4,25,0.2,80.0,100,22.69242754783587
1488,2024-11-20,Amara,West,Tablet,3,450,0.1,1215.0,0,534.710023578376
1489,2024-04-09,Kwame,North,Keyboard,1,250,0.05,237.5,100,76.32294185735762
1490,2024-10-16,John,West,Tablet,4,45,0.1,162.0,50,66.26277468056409
1491,2024-06-28,James,South,Keyboard,7,800,0.0,5600.0,0,1074.276396824669
1492,2024-08-10,Lucy,North,Phone,1,25,0.15,21.25,0,6.816191202450102
1493,2024-09-06,Zara,East,Tablet,6,120,0.15,612.0,50,251.1610594677938
1494,2024-05-26,John,South,Keyboard,1,800,0.0,800.0,10,259.9453817471756
1495,2024-04-05,Kwame,East,Laptop,5,75,0.05,356.25,100,130.1752652873233
1496,2024-09-13,Zara,South,Phone,4,450,0.0,1800.0,50,470.90352661859197
1497,2024-11-20,Priya,North,Phone,3,25,0.1,67.5,0,11.997102720000598
1498,2024-01-04,Amara,East,Laptop,3,800,0.0,2400.0,0,689.6882124914914
1499,2024-01-16,Lucy,East,Keyboard,4,450,0.0,1800.0,0,483.018871052983
1500,2024-10-06,Kwame,South,Monitor,5,25,0.05,118.75,100,48.701518997250005
1501,2024-12-01,Priya,East,Laptop,2,250,0.1,450.0,50,100.43936581758375
1502,2024-09-03,Chen,South,Keyboard,1,800,0.2,640.0,0,281.61297168674076
1503,2024-09-14,John,South,Laptop,5,250,0.2,1000.0,0,437.44143594134886
1504,2024-06-08,James,South,Laptop,6,800,0.15,4080.0,10,915.1011311194411
1505,2024-12-05,Zara,South,Tablet,7,250,0.0,1750.0,10,445.22727662559333
1506,2024-05-31,Amara,North,Keyboard,4,450,0.15,1530.0,0,640.5600850611132
1507,2024-06-26,Zara,South,Monitor,1,120,0.05,114.0,0,50.158479954646886
1508,2024-06-11,Lucy,West,Tablet,3,800,0.2,1920.0,0,543.4209232335614
1509,2024-02-02,John,East,Laptop,7,800,0.0,5600.0,100,1379.2750366767084
1510,2024-06-27,Zara,West,Headset,2,250,0.05,475.0,20,146.21839688834476
1511,2024-04-10,Amara,North,Laptop,6,25,0.05,142.5,20,50.77713357213516
1512,2024-09-24,John,West,Laptop,3,800,0.0,2400.0,100,556.9016510699855
1513,2024-11-18,Zara,East,Keyboard,4,250,0.05,950.0,0,352.39485476643574
1514,2024-03-05,James,West,Keyboard,1,45,0.0,45.0,0,7.447374321047654
1515,2024-06-16,Kwame,North,Tablet,4,250,0.0,1000.0,0,164.78834782932495
1516,2024-11-25,John,South,Monitor,7,450,0.1,2835.0,10,753.7876932262863
1517,2024-02-12,Kwame,West,Tablet,1,120,0.15,102.0,0,26.116279677058053
1518,2024-02-13,Chen,North,Phone,5,45,0.05,213.75,50,52.302479935418646
1519,2024-10-11,John,North,Laptop,2,450,0.05,855.0,0,254.19656912457543
1520,2024-01-12,James,East,Headset,5,450,0.1,2025.0,100,498.5956512542795
1521,2024-04-04,Kwame,East,Laptop,5,450,0.1,2025.0,50,420.54668546936585
1522,2024-10-28,Priya,West,Laptop,4,25,0.1,90.0,20,21.855677825392227
1523,2024-09-09,Amara,South,Tablet,7,450,0.2,2520.0,50,1115.0276302445377
1524,2024-08-29,Priya,North,Headset,2,25,0.2,40.0,0,10.933361003938185
1525,2024-02-04,Zara,West,Headset,1,450,0.2,360.0,100,102.02897990070028
1526,2024-08-02,James,North,Headset,1,75,0.0,75.0,0,24.22226227390065
1527,2024-12-02,Priya,North,Tablet,6,45,0.05,256.5,50,114.14307212947475
1528,2024-03-30,John,South,Laptop,3,75,0.15,191.25,0,42.5493732355019
1529,2024-09-20,Zara,South,Tablet,6,450,0.0,2700.0,0,956.8385095312715
1530,2024-04-02,Zara,West,Keyboard,6,45,0.05,256.5,100,93.57002216803568
1531,2024-03-30,Priya,South,Keyboard,1,45,0.05,42.75,0,14.20143564537107
1532,2024-04-24,Chen,South,Tablet,4,800,0.1,2880.0,50,508.53168544606046
1533,2024-04-14,Priya,West,Headset,5,120,0.1,540.0,0,190.6533086840674
1534,2024-07-14,Chen,South,Laptop,7,75,0.0,525.0,10,88.84491698819764
1535,2024-11-09,James,East,Tablet,5,120,0.1,540.0,0,177.57510922708332
1536,2024-04-23,Amara,North,Tablet,5,45,0.05,213.75,0,79.48814298934425
1537,2024-03-15,Priya,North,Tablet,2,25,0.1,45.0,50,9.59809352336933
1538,2024-08-04,Lucy,North,Phone,1,45,0.2,36.0,20,14.489517681461962
1539,2024-10-03,Chen,North,Keyboard,7,120,0.1,756.0,50,120.28424309488537
1540,2024-09-05,Priya,West,Headset,4,75,0.05,285.0,0,114.89599984278517
1541,2024-06-12,Kwame,North,Monitor,2,450,0.0,900.0,0,259.2888436735466
1542,2024-12-22,John,North,Headset,3,800,0.15,2040.0,20,439.1638192381664
1543,2024-07-10,Lucy,North,Monitor,4,800,0.1,2880.0,50,547.5843172747883
1544,2024-08-14,Lucy,North,Phone,6,800,0.05,4560.0,100,1988.124205252686
1545,2024-06-25,Chen,East,Tablet,4,450,0.15,1530.0,50,262.8535046997509
1546,2024-04-08,Kwame,North,Phone,4,800,0.15,2720.0,0,570.4602306677153
1547,2024-02-05,Kwame,East,Phone,5,75,0.2,300.0,0,76.30401126897414
1548,2024-04-05,Zara,West,Laptop,4,450,0.15,1530.0,10,514.1877956731544
1549,2024-05-31,Chen,South,Keyboard,6,800,0.05,4560.0,50,1429.2878846577025
1550,2024-05-30,Amara,North,Monitor,6,450,0.05,2565.0,0,481.4326674112756
1551,2024-07-08,John,South,Tablet,1,120,0.1,108.0,100,25.587186673118154
1552,2024-08-11,James,South,Monitor,4,75,0.1,270.0,0,59.83889345796795
1553,2024-02-06,Lucy,West,Headset,5,250,0.1,1125.0,20,240.82071339049023
1554,2024-09-24,James,South,Monitor,4,25,0.15,85.0,0,23.23418058023967
1555,2024-07-01,Priya,East,Headset,3,800,0.15,2040.0,20,736.8672489860941
1556,2024-01-13,Priya,South,Keyboard,3,25,0.2,60.0,100,12.914152779910246
1557,2024-10-05,James,South,Headset,5,450,0.1,2025.0,50,526.5074194195613
1558,2024-08-04,Priya,South,Monitor,1,25,0.0,25.0,10,6.681880701308717
1559,2024-12-20,Amara,North,Monitor,1,75,0.2,60.0,0,26.576217529837386
1560,2024-12-26,Kwame,North,Headset,6,75,0.0,450.0,0,196.37995817867431
1561,2024-10-12,Priya,East,Phone,6,45,0.15,229.5,0,89.51447257248043
1562,2024-09-29,Zara,East,Keyboard,2,800,0.2,1280.0,50,284.7970255945671
1563,2024-03-02,Priya,North,Laptop,5,45,0.2,180.0,20,30.67401496095016
1564,2024-03-24,John,East,Tablet,4,25,0.05,95.0,100,23.281767925037805
1565,2024-08-04,Amara,North,Monitor,7,250,0.15,1487.5,0,342.182067684847
1566,2024-12-07,John,West,Tablet,5,45,0.15,191.25,0,57.71499278339936
1567,2024-07-05,John,South,Laptop,2,45,0.2,72.0,0,27.59892285746433
1568,2024-01-19,Zara,South,Tablet,6,75,0.15,382.5,50,155.86755723634894
1569,2024-06-25,Amara,East,Laptop,5,250,0.2,1000.0,100,403.45922562315263
1570,2024-04-09,Amara,North,Headset,5,450,0.05,2137.5,10,551.2669536342922
1571,2024-08-20,Chen,North,Phone,6,25,0.2,120.0,100,42.74043636458459
1572,2024-03-16,Amara,East,Monitor,2,45,0.15,76.5,0,18.65454483318085
1573,2024-09-21,Amara,North,Laptop,6,250,0.15,1275.0,0,214.5463702874574
1574,2024-10-10,Amara,West,Tablet,1,800,0.2,640.0,0,230.70053099576495
1575,2024-07-24,Zara,South,Monitor,4,250,0.2,800.0,0,122.35861261674907
1576,2024-08-10,Priya,East,Phone,6,25,0.2,120.0,20,32.73057314850559
1577,2024-02-21,Chen,East,Headset,2,250,0.1,450.0,0,111.96620135578023
1578,2024-12-04,John,North,Monitor,3,250,0.15,637.5,0,228.23345424173053
1579,2024-05-23,Amara,East,Laptop,1,250,0.15,212.5,100,80.72314888847416
1580,2024-03-09,Lucy,West,Phone,3,800,0.1,2160.0,10,521.053324109392
1581,2024-04-08,Priya,North,Tablet,7,45,0.2,252.0,20,99.15900229203092
1582,2024-01-25,Priya,North,Phone,6,25,0.05,142.5,0,33.939941511585914
1583,2024-02-22,John,North,Phone,1,800,0.2,640.0,0,181.69466111741974
1584,2024-05-30,Zara,North,Keyboard,4,250,0.2,800.0,100,294.48444648339216
1585,2024-05-23,James,West,Phone,6,250,0.1,1350.0,0,483.13269283603944
1586,2024-02-26,James,North,Phone,4,45,0.15,153.0,0,68.27021287912999
1587,2024-02-08,Priya,East,Monitor,5,25,0.2,100.0,20,21.75483072647796
1588,2024-04-18,Kwame,West,Tablet,3,75,0.15,191.25,0,66.68799028933354
1589,2024-06-29,Kwame,South,Monitor,1,800,0.0,800.0,10,266.3236579861866
1590,2024-02-11,John,South,Monitor,4,45,0.15,153.0,100,64.95301906109238
1591,2024-07-04,James,East,Laptop,2,25,0.05,47.5,50,9.35316051843947
1592,2024-08-10,Priya,East,Monitor,4,800,0.05,3040.0,0,1141.639925191283
1593,2024-05-01,Zara,West,Keyboard,2,250,0.2,400.0,10,128.19223395225222
1594,2024-05-12,James,South,Keyboard,6,25,0.15,127.5,50,29.63096951938738
1595,2024-06-11,Priya,South,Laptop,1,25,0.2,20.0,100,5.846609484883045
1596,2024-08-02,Priya,South,Headset,4,450,0.1,1620.0,20,405.2154261759217
1597,2024-08-08,Amara,South,Tablet,7,25,0.05,166.25,20,53.83075596407449
1598,2024-08-22,Zara,South,Tablet,4,75,0.2,240.0,100,100.00804397865596
1599,2024-11-26,Amara,North,Monitor,7,25,0.1,157.5,100,50.52466051347655
1600,2024-05-25,John,East,Monitor,1,75,0.2,60.0,0,20.371003529878514
1601,2024-08-26,Amara,North,Headset,4,250,0.15,850.0,10,259.78070101425095
1602,2024-03-16,Lucy,South,Monitor,2,75,0.15,127.5,10,21.08208062153945
1603,2024-01-09,Amara,West,Tablet,4,800,0.15,2720.0,100,598.012582410893
1604,2024-03-14,Lucy,West,Phone,3,250,0.15,637.5,0,189.72033075388583
1605,2024-09-09,James,South,Keyboard,6,250,0.0,1500.0,0,364.6058776851172
1606,2024-08-17,Kwame,South,Phone,5,75,0.1,337.5,50,69.02856427332091
1607,2024-01-07,Chen,West,Phone,2,45,0.1,81.0,50,24.400428058618054
1608,2024-06-22,Chen,North,Tablet,3,120,0.15,306.0,0,75.53393903851266
1609,2024-05-20,Priya,North,Phone,7,25,0.0,175.0,100,39.80065126660428
1610,2024-06-16,Chen,South,Headset,6,450,0.15,2295.0,100,663.7039599077023
1611,2024-06-18,Lucy,North,Laptop,1,120,0.0,120.0,50,22.798233290958233
1612,2024-10-09,Zara,West,Monitor,2,25,0.15,42.5,0,18.203758096711443
1613,2024-05-01,Amara,North,Laptop,5,25,0.05,118.75,100,48.7243872383729
1614,2024-07-12,Lucy,South,Keyboard,6,250,0.05,1425.0,0,516.2578004040788
1615,2024-01-05,Zara,West,Monitor,7,25,0.2,140.0,10,25.46098075871516
1616,2024-01-29,Kwame,North,Phone,5,450,0.15,1912.5,100,732.0345747519865
1617,2024-06-13,Chen,East,Keyboard,1,25,0.1,22.5,100,8.828711964735879
1618,2024-12-04,Kwame,West,Monitor,1,75,0.2,60.0,0,22.81976311885808
1619,2024-05-15,Chen,West,Headset,7,120,0.05,798.0,50,146.98343337634634
1620,2024-12-30,Amara,East,Headset,2,75,0.15,127.5,100,43.754479357842
1621,2024-11-16,John,East,Headset,7,450,0.2,2520.0,20,1008.7495455865454
1622,2024-12-07,Amara,West,Headset,4,25,0.15,85.0,0,27.47251173110153
1623,2024-05-24,James,East,Phone,1,800,0.05,760.0,0,261.38088155200427
1624,2024-11-22,Lucy,South,Laptop,6,450,0.2,2160.0,20,621.0195346682465
1625,2024-08-04,Priya,South,Monitor,4,250,0.05,950.0,50,293.181586166955
1626,2024-10-27,John,South,Phone,3,75,0.0,225.0,10,36.07043793874145
1627,2024-05-11,Amara,West,Headset,5,75,0.05,356.25,0,121.72667297339478
1628,2024-10-18,Zara,East,Laptop,4,45,0.15,153.0,20,26.688427071704208
1629,2024-03-10,John,East,Keyboard,5,25,0.1,112.5,0,31.556742558982542
1630,2024-09-08,Lucy,North,Keyboard,7,250,0.05,1662.5,0,395.33672996161965
1631,2024-10-01,Chen,North,Keyboard,4,800,0.1,2880.0,50,903.2497489829202
1632,2024-12-29,John,East,Headset,7,75,0.0,525.0,100,99.76307284490511
1633,2024-06-30,Chen,East,Keyboard,3,75,0.2,180.0,10,64.34874370655919
1634,2024-06-15,Lucy,East,Tablet,1,250,0.2,200.0,50,77.70069221570823
1635,2024-03-31,Amara,West,Monitor,3,450,0.1,1215.0,0,241.79269693138053
1636,2024-07-20,Lucy,East,Monitor,1,450,0.2,360.0,20,65.26581343400328
1637,2024-12-11,John,North,Headset,7,25,0.05,166.25,0,32.19508470401954
1638,2024-01-19,Zara,West,Tablet,1,45,0.1,40.5,0,16.7320998770668
1639,2024-02-08,Kwame,East,Phone,5,75,0.15,318.75,50,98.32059815545158
1640,2024-05-05,John,North,Phone,6,45,0.05,256.5,100,74.43073364277733
1641,2024-06-21,Lucy,West,Keyboard,3,450,0.05,1282.5,20,233.4323723996308
1642,2024-05-20,Kwame,East,Laptop,4,450,0.05,1710.0,100,589.7222314663214
1643,2024-08-29,Lucy,East,Phone,3,120,0.15,306.0,100,125.58236253596927
1644,2024-08-07,Zara,East,Laptop,5,800,0.0,4000.0,20,1593.8230431881436
1645,2024-05-05,Lucy,West,Monitor,1,25,0.2,20.0,0,6.756328253884808
1646,2024-02-27,Amara,North,Laptop,5,120,0.1,540.0,50,93.19515209757112
1647,2024-05-27,Priya,North,Monitor,2,800,0.0,1600.0,50,293.95057304448625
1648,2024-11-12,Chen,South,Tablet,2,120,0.1,216.0,0,35.59522236471663
